time,uninter_price,counts,location,tier,distance,sign,type,age,land_square,building_square,room,hall,toilet,total_price,berth_square,berth_price,intered_price
10739,0,0,21,6,303.87,4,2,0,0,0,0,0,0,0,0,0,0
10740,0,0,21,6,303.87,4,2,0,0,0,0,0,0,0,0,0,0
10741,0,0,21,6,303.87,4,2,0,0,0,0,0,0,0,0,0,0
10742,0,0,21,6,303.87,4,2,0,0,0,0,0,0,0,0,0,0
10743,0,0,21,6,303.87,4,2,0,0,0,0,0,0,0,0,0,0
10744,0,0,21,6,303.87,4,2,0,0,0,0,0,0,0,0,0,0
10745,0,0,21,6,303.87,4,2,0,0,0,0,0,0,0,0,0,0
10746,0,0,21,6,303.87,4,2,0,0,0,0,0,0,0,0,0,0
10747,0,0,21,6,303.87,4,2,0,0,0,0,0,0,0,0,0,0
10748,0,0,21,6,303.87,4,2,0,0,0,0,0,0,0,0,0,0
10749,0,0,21,6,303.87,4,2,0,0,0,0,0,0,0,0,0,0
10750,0,0,21,6,303.87,4,2,0,0,0,0,0,0,0,0,0,0
10751,0,0,21,6,303.87,4,2,0,0,0,0,0,0,0,0,0,0
10752,0,0,21,6,303.87,4,2,0,0,0,0,0,0,0,0,0,0
10753,0,0,21,6,303.87,4,2,0,0,0,0,0,0,0,0,0,0
10110,89692,5,2,1,9.6,1,2,0,351,90,2,2,1,6120000,0,0,89692
10111,81599,1,2,1,9.6,1,2,0,10,74,2,2,1,2,0,0,81599
10112,105394,4,2,1,9.6,1,2,0,856,68,1,2,1,5807500,0,0,105394
10113,92610,10,2,1,9.6,1,2,0,348,68,2,2,1,5679000,0,0,92610
10114,106461,2,2,1,9.6,1,2,0,856,70,1,2,1,4400001,0,0,106461
10115,109608,6,2,1,9.6,1,2,0,856,68,1,2,1,6121667,0,0,109608
10116,134967,2,2,1,9.6,1,2,0,1703,63,1,1,1,4180001,0,0,134967
10117,148857,2,2,1,9.6,1,2,0,9,81,2,2,1,10115001,0,0,148857
10118,113729,2,2,1,9.6,1,2,0,856,64,2,2,1,4275001,0,0,113729
10119,102527,2,2,1,9.6,1,2,0,856,76,2,2,1,4350001,0,0,102527
10120,68444,2,2,1,9.6,1,2,0,8,76,1,0,0,2765001,0,0,68444
10121,129454,10,2,1,9.6,1,2,0,9,77,1,1,0,9591000,0,0,129454
10122,135356,13,2,1,9.6,1,2,0,12,84,2,2,1,10806923,0,0,135356
10123,112192,6,2,1,9.6,1,2,0,11,92,2,2,1,8481667,0,0,112192
10124,107004,2,2,1,9.6,1,2,0,9,83,2,2,1,2800001,0,0,107004
10125,88985,8,2,1,9.6,1,2,0,11,105,2,2,1,8338750,0,0,88985
10126,104478,6,2,1,9.6,1,2,0,14,103,2,2,1,8891667,0,0,104478
10127,116597,5,2,1,9.6,1,2,0,19,129,2,1,1,13024000,0,0,116597
10128,112361,8,2,1,9.6,1,2,0,12,114,2,2,1,10850000,0,0,112361
10129,95546,6,2,1,9.6,1,2,0,12,76,1,1,1,5608334,0,0,95546
10130,91474,8,2,1,9.6,1,2,0,12,82,2,2,1,6367500,0,0,91474
10131,111341,9,2,1,9.6,1,2,0,11,78,1,1,1,7680000,0,0,111341
10132,99889,14,2,1,9.6,1,2,0,131,82,1,1,1,7492143,0,0,99889
10133,108083,16,2,1,9.6,1,2,0,10,83,2,1,1,8559375,0,0,108083
10134,65710,52,2,1,9.6,1,2,0,20,118,3,2,2,7249630,0,0,65710
10135,58865,77,2,1,9.6,1,2,0,19,114,2,1,1,6443000,0,0,58865
10136,59489,102,2,1,9.6,1,2,0,20,115,3,1,1,6624912,0,0,59489
10137,58742,103,2,1,9.6,1,2,0,19,111,2,1,1,6405195,0,0,58742
10138,57577,174,2,1,9.6,1,2,0,18,108,2,1,1,6078536,0,7356,57577
10139,59106,204,2,1,9.6,1,2,0,19,113,2,2,1,6526491,0,0,59106
10140,57729,230,2,1,9.6,1,2,0,19,113,2,2,2,6467807,0,0,57729
10141,59785,207,2,1,9.6,1,2,0,18,106,2,1,1,6194877,0,0,59785
10142,69312,76,2,1,9.6,1,2,0,18,109,2,2,1,7120763,0,0,69312
10143,71699,72,2,1,9.6,1,2,0,16,98,2,1,1,6788655,0,0,71699
10144,68825,48,2,1,9.6,1,2,0,17,99,2,1,1,6308790,0,0,68825
10145,68975,31,2,1,9.6,1,2,0,19,114,2,2,2,7148789,0,0,68975
10146,70827,27,2,1,9.6,1,2,0,16,98,2,1,1,6538486,0,0,70827
10147,77229,28,2,1,9.6,1,2,0,16,101,2,1,1,7657055,0,0,77229
10148,71755,23,2,1,9.6,1,2,0,15,96,2,1,1,6312795,0,0,71755
10149,79413,18,2,1,9.6,1,2,0,13,88,2,1,1,7045969,0,0,79413
10150,93472,14,2,1,9.6,1,2,0,13,89,2,2,1,8080174,0,0,93472
10151,96847,21,2,1,9.6,1,2,0,12,76,2,1,1,6583027,0,0,96847
10152,128919,12,2,1,9.6,1,2,0,12,98,2,2,1,11899016,0,0,128919
10153,0,0,2,1,9.6,1,2,0,0,0,0,0,0,0,0,0,91649
10210,122206,24,2,1,9.6,1,2,0,12,99,2,2,1,11702917,0,0,122206
10211,117002,13,2,1,9.6,1,2,0,15,101,2,2,1,10955385,0,0,117002
10212,118594,15,2,1,9.6,1,2,0,13,90,2,2,1,10105333,0,0,118594
10213,125971,28,2,1,9.6,1,2,0,13,97,2,2,1,11932500,0,0,125971
10214,111277,10,2,1,9.6,1,2,0,12,93,2,2,1,8940000,0,0,111277
10215,138331,20,2,1,9.6,1,2,0,13,89,2,2,1,11476000,0,0,138331
10216,121315,13,2,1,9.6,1,2,0,14,96,2,2,1,10162308,0,0,121315
10217,143669,8,2,1,9.6,1,2,0,11,93,2,2,1,10776250,0,0,143669
10218,143225,19,2,1,9.6,1,2,0,12,91,2,2,1,12165263,0,0,143225
10219,143709,12,2,1,9.6,1,2,0,12,100,2,2,2,12789167,0,0,143709
10220,142478,11,2,1,9.6,1,2,0,14,92,2,1,1,11750909,0,0,142478
10221,134865,13,2,1,9.6,1,2,0,13,80,1,1,1,9886923,0,0,134865
10222,153698,34,2,1,9.6,1,2,0,9,85,2,1,1,12380000,0,0,153698
10223,137095,23,2,1,9.6,1,2,0,9,78,1,1,1,9843044,0,0,137095
10224,153732,67,2,1,9.6,1,2,0,9,76,2,1,1,11314925,0,0,153732
10225,153221,29,2,1,9.6,1,2,0,10,76,2,2,1,10988621,0,0,153221
10226,156776,40,2,1,9.6,1,2,0,9,86,2,1,1,13163750,0,0,156776
10227,157947,17,2,1,9.6,1,2,0,30,85,2,1,1,12789412,0,0,157947
10228,143632,17,2,1,9.6,1,2,0,11,92,2,1,1,12409412,0,0,143632
10229,151186,16,2,1,9.6,1,2,0,9,83,2,1,1,11355000,0,0,151186
10230,152807,26,2,1,9.6,1,2,0,7,74,1,1,1,10812731,0,0,152807
10231,129110,47,2,1,9.6,1,2,0,7,77,1,1,1,9492340,0,0,129110
10232,113818,36,2,1,9.6,1,2,0,9,96,1,1,1,10876111,0,0,113818
10233,114358,20,2,1,9.6,1,2,0,7,86,1,1,1,9362000,0,0,114358
10234,113667,23,2,1,9.6,1,2,0,12,89,1,1,1,9836522,0,0,113667
10235,123045,16,2,1,9.6,1,2,0,12,89,2,1,1,10313125,0,0,123045
10236,116817,16,2,1,9.6,1,2,0,12,86,1,1,1,9461250,0,0,116817
10237,121793,20,2,1,9.6,1,2,0,12,88,1,1,1,10115500,0,0,121793
10238,126432,19,2,1,9.6,1,2,0,8,89,1,1,1,10574737,0,0,126432
10239,106249,22,2,1,9.6,1,2,0,10,91,2,1,1,9352727,0,0,106249
10240,117370,35,2,1,9.6,1,2,0,10,86,1,1,1,9528857,0,0,117370
10241,113013,18,2,1,9.6,1,2,0,9,92,1,1,1,10296111,0,0,113013
10242,120349,8,2,1,9.6,1,2,0,10,100,2,2,2,11123750,0,0,120349
10243,135280,15,2,1,9.6,1,2,0,9,89,1,1,1,11374667,0,0,135280
10244,134309,18,2,1,9.6,1,2,0,16,127,2,2,2,16386667,0,0,134309
10245,140648,14,2,1,9.6,1,2,0,13,96,2,1,1,13032857,0,0,140648
10246,139146,14,2,1,9.6,1,2,0,12,92,2,1,1,11912857,0,0,139146
10247,149103,8,2,1,9.6,1,2,0,15,108,2,2,1,15013750,0,0,149103
10248,130962,10,2,1,9.6,1,2,0,13,100,2,1,1,12360000,0,0,130962
10249,135635,11,2,1,9.6,1,2,0,15,102,2,1,1,13188182,0,0,135635
10250,103753,13,2,1,9.6,1,2,0,21,94,2,1,1,9199231,0,0,103753
10251,90902,8,2,1,9.6,1,2,0,30,96,2,1,1,7743750,0,0,90902
10252,117106,10,2,1,9.6,1,2,0,26,102,2,1,1,11400000,0,0,117106
10253,0,0,2,1,9.6,1,2,0,0,0,0,0,0,0,0,0,130595
10310,139816,8,2,1,9.6,1,2,0,9,78,2,2,1,9250000,0,0,139816
10311,162515,5,2,1,9.6,1,2,0,10,72,2,2,1,9446000,0,0,162515
10312,130169,8,2,1,9.6,1,2,0,9,71,1,2,1,8348750,0,0,130169
10313,147977,12,2,1,9.6,1,2,0,10,79,2,2,1,10680834,0,0,147977
10314,136713,4,2,1,9.6,1,2,0,8,96,2,1,1,9287500,0,0,136713
10315,136195,13,2,1,9.6,1,2,0,12,87,2,2,1,11022308,0,0,136195
10316,178192,50,2,1,9.6,1,2,0,7,57,0,0,0,9932800,0,0,178192
10317,167890,65,2,1,9.6,1,2,0,8,60,0,0,0,9620923,0,0,167890
10318,143727,26,2,1,9.6,1,2,0,11,78,1,1,0,10010000,0,0,143727
10319,125192,16,2,1,9.6,1,2,0,13,79,1,1,1,8306250,0,0,125192
10320,131101,5,2,1,9.6,1,2,0,12,70,1,1,1,6136000,0,0,131101
10321,127847,9,2,1,9.6,1,2,0,12,88,2,1,1,8730000,0,0,127847
10322,125134,9,2,1,9.6,1,2,0,13,88,2,2,1,9583334,0,0,125134
10323,140472,18,2,1,9.6,1,2,0,11,73,1,1,1,9364445,0,0,140472
10324,155355,9,2,1,9.6,1,2,0,12,101,2,1,1,12288889,0,0,155355
10325,143381,8,2,1,9.6,1,2,0,10,90,1,1,1,10858750,0,0,143381
10326,157425,14,2,1,9.6,1,2,0,11,80,1,1,1,11955000,0,0,157425
10327,156663,15,2,1,9.6,1,2,0,11,88,2,1,1,12334667,0,0,156663
10328,134579,7,2,1,9.6,1,2,0,11,84,2,1,1,10042857,0,0,134579
10329,167530,3,2,1,9.6,1,2,0,10,91,1,1,1,8783334,0,0,167530
10330,146113,10,2,1,9.6,1,2,0,10,77,1,1,1,9348000,0,0,146113
10331,148979,7,2,1,9.6,1,2,0,12,78,1,1,1,9168572,0,0,148979
10332,113718,3,2,1,9.6,1,2,0,13,90,2,2,1,6383334,0,0,113718
10333,151933,5,2,1,9.6,1,2,0,14,84,2,1,1,11038000,0,0,151933
10334,151422,13,2,1,9.6,1,2,0,44,94,1,0,0,11396923,0,0,151422
10335,171778,15,2,1,9.6,1,2,0,29,101,1,1,0,10695333,0,0,171778
10336,183806,12,2,1,9.6,1,2,0,15,78,1,1,0,7857500,0,0,183806
10337,186218,16,2,1,9.6,1,2,0,12,63,1,0,0,7433125,0,0,186218
10338,167364,18,2,1,9.6,1,2,0,13,80,1,1,1,11415556,0,0,167364
10339,151963,13,2,1,9.6,1,2,0,17,86,2,1,1,9713077,0,0,151963
10340,204753,15,2,1,9.6,1,2,0,18,51,1,1,1,5681333,0,0,204753
10341,159707,8,2,1,9.6,1,2,0,12,53,1,1,0,4713750,0,0,159707
10342,159569,7,2,1,9.6,1,2,0,15,72,1,1,1,7051429,0,0,159569
10343,163207,17,2,1,9.6,1,2,0,14,67,1,1,1,6988824,0,0,163207
10344,177377,13,2,1,9.6,1,2,0,12,61,1,1,1,6826154,0,0,177377
10345,152483,13,2,1,9.6,1,2,0,12,79,1,1,1,10236923,0,0,152483
10346,230310,10,2,1,9.6,1,2,0,47,63,0,0,0,4638000,0,0,230310
10347,201498,12,2,1,9.6,1,2,0,10,57,1,0,0,7711667,0,0,201498
10348,201240,15,2,1,9.6,1,2,0,7,61,1,1,1,9716000,0,0,201240
10349,156848,24,2,1,9.6,1,2,0,11,86,2,1,1,12107500,0,0,156848
10350,176602,13,2,1,9.6,1,2,0,10,73,1,1,1,11744616,0,0,176602
10351,210656,9,2,1,9.6,1,2,0,11,52,1,0,0,5631111,0,0,210656
10352,128067,35,2,1,9.6,1,2,0,9,65,1,1,1,8159429,0,0,128067
10353,0,0,2,1,9.6,1,2,0,0,0,0,0,0,0,0,0,158221
10410,155637,11,2,1,9.6,1,2,0,16,85,2,1,1,10986364,0,0,155637
10411,175551,2,2,1,9.6,1,2,0,15,50,1,1,0,4990001,0,0,175551
10412,193529,7,2,1,9.6,1,2,0,10,47,0,0,0,6242857,0,0,193529
10413,145186,3,2,1,9.6,1,2,0,11,58,1,0,1,3523334,0,0,145186
10414,200538,7,2,1,9.6,1,2,0,15,64,1,1,1,8335715,0,0,200538
10415,131693,17,2,1,9.6,1,2,0,10,66,1,1,0,7285294,0,0,131693
10416,120676,11,2,1,9.6,1,2,0,11,83,1,1,1,8711818,0,0,120676
10417,94440,14,2,1,9.6,1,2,0,11,79,1,1,0,6574286,0,0,94440
10418,108929,15,2,1,9.6,1,2,0,9,88,1,1,1,9660000,0,0,108929
10419,131489,8,2,1,9.6,1,2,0,15,82,1,1,1,8148750,0,0,131489
10420,121748,6,2,1,9.6,1,2,0,14,97,2,2,1,10265000,0,0,121748
10421,130661,9,2,1,9.6,1,2,0,12,67,1,1,1,6202222,0,0,130661
10422,160358,7,2,1,9.6,1,2,0,9,64,2,1,1,9008572,0,0,160358
10423,156042,10,2,1,9.6,1,2,0,13,68,1,1,1,7696000,0,0,156042
10424,106242,5,2,1,9.6,1,2,0,15,91,2,2,1,7636000,0,0,106242
10425,226346,4,2,1,9.6,1,2,0,50,106,0,0,0,6180000,0,0,226346
10426,192592,10,2,1,9.6,1,2,0,48,113,2,1,1,11976000,0,0,192592
10427,132834,14,2,1,9.6,1,2,0,15,93,2,2,1,12094286,0,0,132834
10428,128379,39,2,1,9.6,1,2,0,18,94,2,2,1,11788462,0,0,128379
10429,133539,25,2,1,9.6,1,2,0,17,92,2,2,1,11766400,0,0,133539
10430,128001,16,2,1,9.6,1,2,0,15,87,2,2,1,10271875,0,0,128001
10431,128603,15,2,1,9.6,1,2,0,15,93,2,2,2,11340667,0,0,128603
10432,142912,8,2,1,9.6,1,2,0,15,92,2,2,1,11190000,0,0,142912
10433,173548,8,2,1,9.6,1,2,0,13,79,2,2,1,8733750,0,0,173548
10434,122348,11,2,1,9.6,1,2,0,16,91,2,2,1,9578182,0,0,122348
10435,104324,9,2,1,9.6,1,2,0,19,99,2,2,1,8630000,0,0,104324
10436,93528,12,2,1,9.6,1,2,0,16,84,2,1,1,7020000,0,0,93528
10437,130474,11,2,1,9.6,1,2,0,16,85,2,2,1,10186364,0,0,130474
10438,103476,7,2,1,9.6,1,2,0,19,97,2,2,1,8801429,0,0,103476
10439,126176,14,2,1,9.6,1,2,0,16,84,2,2,1,9716429,0,0,126176
10440,119016,4,2,1,9.6,1,2,0,12,82,2,1,1,7917500,0,0,119016
10441,135400,15,2,1,9.6,1,2,0,13,89,2,2,1,10857333,0,0,135400
10442,126355,8,2,1,9.6,1,2,0,12,77,1,1,1,8182500,0,0,126355
10443,120728,4,2,1,9.6,1,2,0,22,117,3,2,2,10335000,0,0,120728
10444,120941,5,2,1,9.6,1,2,0,11,86,2,1,1,7090000,0,0,120941
10445,98141,3,2,1,9.6,1,2,0,18,77,1,1,1,5663334,0,0,98141
10446,145061,3,2,1,9.6,1,2,0,15,80,2,2,1,7576667,0,0,145061
10447,106794,4,2,1,9.6,1,2,0,18,90,2,2,1,7370000,0,0,106794
10448,127117,7,2,1,9.6,1,2,0,12,82,2,1,1,8607143,0,0,127117
10449,83868,2,2,1,9.6,1,2,0,18,86,2,2,1,2990001,0,0,83868
10450,79866,4,2,1,9.6,1,2,0,11,69,0,0,0,3282500,0,0,79866
10451,123917,5,2,1,9.6,1,2,0,13,94,2,2,1,8896000,0,0,123917
10452,99900,1,2,1,9.6,1,2,0,8,60,1,1,1,2,0,0,99900
10453,0,0,2,1,9.6,1,2,0,0,0,0,0,0,0,0,0,132254
10510,136594,2,2,1,9.6,1,2,0,11,71,2,2,1,6975001,0,0,136594
10511,117989,3,2,1,9.6,1,2,0,15,97,2,1,1,7240001,0,0,117989
10512,181046,2,2,1,9.6,1,2,0,15,117,2,2,2,14310001,0,0,181046
10513,99268,1,2,1,9.6,1,2,0,14,104,2,2,1,2,0,0,99268
10514,125077,6,2,1,9.6,1,2,0,13,96,2,2,2,9441667,0,0,125077
10515,90469,3,2,1,9.6,1,2,0,10,77,1,1,1,6673334,0,0,90469
10516,106790,8,2,1,9.6,1,2,0,12,85,1,1,1,9520000,0,0,106790
10517,135111,4,2,1,9.6,1,2,0,28,118,2,2,2,13142500,0,0,135111
10518,104480,3,2,1,9.6,1,2,0,6,60,1,1,1,5233334,0,0,104480
10519,131672,3,2,1,9.6,1,2,0,14,102,2,1,1,10663334,0,0,131672
10520,0,0,2,1,9.6,1,2,0,0,0,0,0,0,0,0,0,113231
10521,0,0,2,1,9.6,1,2,0,0,0,0,0,0,0,0,0,113231
10522,0,0,2,1,9.6,1,2,0,0,0,0,0,0,0,0,0,113231
10523,122607,4,2,1,9.6,1,2,0,16,101,2,2,1,8640000,0,0,122607
10524,127752,5,2,1,9.6,1,2,0,11,92,2,2,1,9570000,0,0,127752
10525,120918,3,2,1,9.6,1,2,0,14,107,2,1,1,9526667,0,0,120918
10526,131364,3,2,1,9.6,1,2,0,14,83,2,1,1,5493334,0,0,131364
10527,144342,2,2,1,9.6,1,2,0,14,106,2,2,1,6555001,0,0,144342
10528,118254,6,2,1,9.6,1,2,0,13,89,1,1,1,10265000,0,0,118254
10529,122192,4,2,1,9.6,1,2,0,16,78,1,1,1,6910000,0,0,122192
10530,90469,5,2,1,9.6,1,2,0,19,89,2,1,1,6876000,0,0,90469
10531,120795,3,2,1,9.6,1,2,0,14,72,1,1,1,5956667,0,0,120795
10532,114828,1,2,1,9.6,1,2,0,6,64,1,2,1,2,0,0,114828
10533,83788,1,2,1,9.6,1,2,0,19,75,2,1,1,2,0,0,83788
10534,81834,4,2,1,9.6,1,2,0,20,88,2,1,1,5707500,0,0,81834
10535,90936,5,2,1,9.6,1,2,0,15,67,1,1,1,4912000,0,0,90936
10536,100808,2,2,1,9.6,1,2,0,15,80,2,1,1,5050001,0,0,100808
10537,111134,2,2,1,9.6,1,2,0,11,70,2,2,1,3725001,0,0,111134
10538,104220,7,2,1,9.6,1,2,0,14,83,2,1,1,7302857,0,0,104220
10539,110636,4,2,1,9.6,1,2,0,6,80,1,1,1,7162500,0,0,110636
10540,0,0,2,1,9.6,1,2,0,0,0,0,0,0,0,0,0,113231
10541,139058,4,2,1,9.6,1,2,0,7,57,2,1,1,6445000,0,0,139058
10542,112144,2,2,1,9.6,1,2,0,11,64,2,1,1,3185001,0,0,112144
10543,123077,8,2,1,9.6,1,2,0,10,77,1,1,1,8438750,0,0,123077
10544,67996,3,2,1,9.6,1,2,0,23,95,2,1,1,4260001,0,0,67996
10545,109677,10,2,1,9.6,1,2,0,13,91,2,1,1,8857000,0,0,109677
10546,117272,4,2,1,9.6,1,2,0,12,66,2,1,1,5525000,0,0,117272
10547,70009,3,2,1,9.6,1,2,0,87,94,2,2,1,4506667,0,0,70009
10548,159774,3,2,1,9.6,1,2,0,4,76,2,1,1,8853334,0,0,159774
10549,70964,1,2,1,9.6,1,2,0,21,83,2,1,1,2,0,0,70964
10550,138761,3,2,1,9.6,1,2,0,8,77,2,1,1,8450001,0,0,138761
10551,67853,2,2,1,9.6,1,2,0,24,96,2,2,2,2440001,0,0,67853
10552,129909,1,2,1,9.6,1,2,0,10,84,2,1,1,2,0,0,129909
10553,97379,1,2,1,9.6,1,2,0,12,83,2,2,1,2,0,0,97379
10610,140344,3,2,1,9.6,1,2,0,9,72,1,1,1,8076667,0,0,140344
10611,150259,2,2,1,9.6,1,2,0,13,98,2,2,1,5350001,0,0,150259
10612,94954,3,2,1,9.6,1,2,0,19,95,2,1,1,7133334,0,0,94954
10613,0,0,2,1,9.6,1,2,0,0,0,0,0,0,0,0,0,108650
10614,84202,4,2,1,9.6,1,2,0,16,72,2,1,1,4555000,0,0,84202
10615,152692,3,2,1,9.6,1,2,0,6,64,1,1,1,7610001,0,0,152692
10616,133676,2,2,1,9.6,1,2,0,12,77,2,2,1,5140001,0,0,133676
10617,0,0,2,1,9.6,1,2,0,0,0,0,0,0,0,0,0,108650
10618,82843,1,2,1,9.6,1,2,0,19,92,2,1,1,2,0,0,82843
10619,0,0,2,1,9.6,1,2,0,0,0,0,0,0,0,0,0,108650
10620,105766,2,2,1,9.6,1,2,0,17,98,2,1,1,6650001,0,0,105766
10621,162594,1,2,1,9.6,1,2,0,6,64,2,2,1,2,0,0,162594
10622,164579,1,2,1,9.6,1,2,0,16,109,2,1,2,2,0,0,164579
10623,94763,1,2,1,9.6,1,2,0,8,60,1,1,1,2,0,0,94763
10624,158730,1,2,1,9.6,1,2,0,13,94,0,0,0,2,0,0,158730
10625,106348,2,2,1,9.6,1,2,0,12,74,2,1,2,3825001,0,0,106348
10626,0,0,2,1,9.6,1,2,0,0,0,0,0,0,0,0,0,108650
10627,121314,11,2,1,9.6,1,2,0,13,81,2,2,1,8966364,0,0,121314
10628,0,0,2,1,9.6,1,2,0,0,0,0,0,0,0,0,0,108650
10629,140198,2,2,1,9.6,1,2,0,16,91,2,2,1,6590001,0,0,140198
10630,130339,3,2,1,9.6,1,2,0,10,72,2,2,1,6900001,0,0,130339
10631,110080,5,2,1,9.6,1,2,0,14,80,2,1,1,7026000,0,0,110080
10632,88750,7,2,1,9.6,1,2,0,13,81,2,2,1,5957143,0,0,88750
10633,93661,9,2,1,9.6,1,2,0,13,85,2,2,1,7194445,0,0,93661
10634,96198,4,2,1,9.6,1,2,0,13,86,2,2,1,6440000,0,0,96198
10635,111741,5,2,1,9.6,1,2,0,14,92,2,1,1,8162000,0,0,111741
10636,97559,8,2,1,9.6,1,2,0,13,79,2,2,1,5947500,0,0,97559
10637,82896,2,2,1,9.6,1,2,0,19,101,2,2,2,4300001,0,0,82896
10638,100526,5,2,1,9.6,1,2,0,12,86,2,2,1,7126000,0,0,100526
10639,102108,4,2,1,9.6,1,2,0,11,82,2,2,1,6275000,0,0,102108
10640,108860,8,2,1,9.6,1,2,0,15,94,2,2,1,7921250,0,0,108860
10641,107276,5,2,1,9.6,1,2,0,16,88,2,2,1,7706000,0,0,107276
10642,95913,3,2,1,9.6,1,2,0,15,80,1,1,1,4583334,0,0,95913
10643,69560,1,2,1,9.6,1,2,0,18,88,2,2,1,2,0,0,69560
10644,113253,5,2,1,9.6,1,2,0,14,85,2,1,1,7806000,0,0,113253
10645,113200,5,2,1,9.6,1,2,0,13,71,2,1,1,6592000,0,0,113200
10646,99988,6,2,1,9.6,1,2,0,12,84,2,2,1,5333334,0,0,99988
10647,105914,4,2,1,9.6,1,2,0,13,87,2,2,1,6600000,0,0,105914
10648,90166,1,2,1,9.6,1,2,0,12,83,2,2,1,2,0,0,90166
10649,70646,2,2,1,9.6,1,2,0,18,88,2,2,1,3110001,0,0,70646
10650,69478,1,2,1,9.6,1,2,0,19,88,2,2,1,2,0,0,69478
10651,72038,1,2,1,9.6,1,2,0,13,136,2,2,1,2,0,0,72038
10652,105303,3,2,1,9.6,1,2,0,13,79,1,1,1,5606667,0,0,105303
10653,0,0,2,1,9.6,1,2,0,0,0,0,0,0,0,0,0,108650
10710,128786,1,2,1,9.6,1,2,0,11,84,2,1,1,2,0,0,128786
10711,71056,1,2,1,9.6,1,2,0,26,132,3,2,2,2,0,0,71056
10712,90193,1,2,1,9.6,1,2,0,19,79,2,2,1,2,0,0,90193
10713,131957,2,2,1,9.6,1,2,0,10,82,2,1,1,5400001,0,0,131957
10714,0,0,2,1,9.6,1,2,0,0,0,0,0,0,0,0,0,96201
10715,0,0,2,1,9.6,1,2,0,0,0,0,0,0,0,0,0,96201
10716,73093,1,2,1,9.6,1,2,0,26,132,3,2,2,2,0,0,73093
10717,56876,1,2,1,9.6,1,2,0,17,94,2,1,1,2,0,0,56876
10718,99272,2,2,1,9.6,1,2,0,17,101,2,2,2,4190001,0,0,99272
10719,104778,2,2,1,9.6,1,2,0,18,76,1,1,1,4380001,0,0,104778
10720,112636,2,2,1,9.6,1,2,0,14,75,2,2,1,3100001,0,0,112636
10721,116502,2,2,1,9.6,1,2,0,16,78,2,1,1,4425001,0,0,116502
10722,0,0,2,1,9.6,1,2,0,0,0,0,0,0,0,0,0,96201
10723,0,0,2,1,9.6,1,2,0,0,0,0,0,0,0,0,0,96201
10724,0,0,2,1,9.6,1,2,0,0,0,0,0,0,0,0,0,96201
10725,0,0,2,1,9.6,1,2,0,0,0,0,0,0,0,0,0,96201
10726,0,0,2,1,9.6,1,2,0,0,0,0,0,0,0,0,0,96201
10727,72281,1,2,1,9.6,1,2,0,18,92,2,2,1,2,0,0,72281
10728,0,0,2,1,9.6,1,2,0,0,0,0,0,0,0,0,0,96201
10729,88923,1,2,1,9.6,1,2,0,19,79,2,2,1,2,0,0,88923
10730,0,0,2,1,9.6,1,2,0,0,0,0,0,0,0,0,0,96201
10731,0,0,2,1,9.6,1,2,0,0,0,0,0,0,0,0,0,96201
10732,115468,2,2,1,9.6,1,2,0,13,76,2,2,1,4740001,0,0,115468
10733,72086,2,2,1,9.6,1,2,0,29,85,2,2,1,2950001,0,0,72086
10734,72046,1,2,1,9.6,1,2,0,41,118,2,2,2,2,0,0,72046
10735,70140,1,2,1,9.6,1,2,0,29,85,2,2,1,2,0,0,70140
10736,71622,1,2,1,9.6,1,2,0,41,118,2,2,2,2,0,0,71622
10737,69689,2,2,1,9.6,1,2,0,24,85,2,2,1,3025001,0,0,69689
10738,80628,2,2,1,9.6,1,2,0,25,88,1,1,1,3115001,0,0,80628
10739,67419,1,2,1,9.6,1,2,0,40,113,2,2,2,2,0,0,67419
10740,0,0,2,1,9.6,1,2,0,0,0,0,0,0,0,0,0,96201
10741,0,0,2,1,9.6,1,2,0,0,0,0,0,0,0,0,0,96201
10742,128152,3,2,1,9.6,1,2,0,12,91,2,2,1,8366667,0,0,128152
10743,115979,1,2,1,9.6,1,2,0,11,89,2,2,1,2,0,0,115979
10744,130686,1,2,1,9.6,1,2,0,13,92,2,1,1,2,0,0,130686
10745,0,0,2,1,9.6,1,2,0,0,0,0,0,0,0,0,0,96201
10746,0,0,2,1,9.6,1,2,0,0,0,0,0,0,0,0,0,96201
10747,115587,1,2,1,9.6,1,2,0,11,87,2,2,1,2,0,0,115587
10748,0,0,2,1,9.6,1,2,0,0,0,0,0,0,0,0,0,96201
10749,122593,1,2,1,9.6,1,2,0,14,113,3,2,1,2,0,0,122593
10750,122780,2,2,1,9.6,1,2,0,11,88,2,2,1,5190001,0,0,122780
10751,0,0,2,1,9.6,1,2,0,0,0,0,0,0,0,0,0,96201
10752,0,0,2,1,9.6,1,2,0,0,0,0,0,0,0,0,0,96201
10753,0,0,2,1,9.6,1,2,0,0,0,0,0,0,0,0,0,96201
10110,74644,19,2,1,9.6,2,2,0,34,225,2,2,1,15273158,25,1676316,74644
10111,70868,17,2,1,9.6,2,2,0,117,131,2,2,1,8070588,27,1332353,70868
10112,61993,13,2,1,9.6,2,2,0,22,161,3,2,2,9430000,30,1453846,61993
10113,91593,9,2,1,9.6,2,2,0,24,172,3,2,2,15163334,33,2016667,91593
10114,76642,16,2,1,9.6,2,2,0,21,158,3,2,2,11443125,24,1378125,76642
