嘉義市,房地(土地+建物),嘉義市嘉義市中山路241~270號,82.0,商,,,1020601,土地2建物1車位0,一層,1,店面(店鋪),,木造,0200101,65.26,0,0,0,無,無,無,90000,1379,,0.0,0,,RPUOMLQKNHIFFAI78CC,嘉义市,3,208.26,不动产租赁
嘉義市,土地,黑金段1~30地號,20.0,商,,,1020420,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,18000,900,,0.0,0,房屋無保存登記,RPUNMLRKNHIFFAI98EC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物),嘉義市嘉義市博東路151~180號,13.68,住,,,1020501,土地1建物1車位0,十六層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870319,71.83,3,2,2,有,有,有,9000,125,,0.0,0,,RPSNMLTLNHIFFAI88CC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市八德路361~390號,23.83,住,,,1020520,土地1建物1車位1,七層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821108,97.96,2,2,2,有,有,有,7000,71,坡道機械,0.0,0,,RPRNMLNJOHIFFAI28EC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物),嘉義市嘉義市民生南路271~300號,83.0,住,,,1020623,土地1建物1車位0,五層,5,店面(店鋪),住商用,鋼筋混凝土造,0770722,306.25,5,3,4,有,無,無,17000,56,,0.0,0,,RPPOMLPLOHIFFAI38CC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物),嘉義市嘉義市成功街61~90號,148.0,住,,,1020615,土地1建物1車位0,三層,5,公寓(5樓含以下無電梯),見其他登記事項,見其他登記事項,0990104,79.49,2,2,2,有,無,無,15000,189,,0.0,0,,RPRNMLMJPHIFFAI28EC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物),嘉義市嘉義市彌陀路238巷31~60號,28.5,其他,,,1020703,土地1建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820630,182.89,5,2,2,有,無,有,13000,71,,0.0,0,有一個機械式車位可使用,RPTOMLSJPHIFFAI98CC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物),嘉義市嘉義市青年街34巷15弄1~30號,64.0,住,,,1020623,土地1建物1車位0,全,2,透天厝,工業用,鋼筋混凝土加強磚造,0650716,70.08,4,2,2,有,無,有,6500,93,,0.0,0,,RPPOMLLKPHIFFAI18EC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物),嘉義市嘉義市民國路151~180號,54.0,商,,,1020710,土地1建物1車位0,二層,2,店面(店鋪),住家用,鋼筋混凝土加強磚造,0550428,89.98,3,2,3,有,無,無,20000,222,,0.0,0,,RPPOMLPKPHIFFAI38CC,嘉义市,3,208.26,不动产租赁
嘉義市,房地(土地+建物),嘉義市嘉義市忠孝路781~810號,105.78,住,,,1020705,土地1建物1車位0,三層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841004,99.17,5,2,2,有,有,有,8000,81,,0.0,0,,RPQOMLPKPHIFFAI48CC,嘉义市,3,208.26,不动产租赁
