竹北市,房地(土地+建物)+車位,水瀧段91~120地號,10.27,住,,,1020323,土地1建物1車位1,十五層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.33,3,2,2,有,無,7230000,54470,坡道機械,16.53,650000,,RPUONLSLOHIFFBJ76CB,新竹县,4,58.73,预售屋买卖
竹北市,房地(土地+建物)+車位,水瀧段91~120地號,10.27,住,,,1020511,土地1建物1車位1,十六層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,157.17,3,2,2,有,無,7650000,53390,坡道平面,36.36,1200000,,RPVONLSLOHIFFBJ86CB,新竹县,4,58.73,预售屋买卖
竹北市,房地(土地+建物)+車位,水瀧段91~120地號,10.27,住,,,1011015,土地1建物1車位1,十七層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,157.16,3,2,2,有,無,7300000,51325,坡道平面,36.36,1100000,,RPWONLSLOHIFFBJ96CB,新竹县,4,58.73,预售屋买卖
竹北市,房地(土地+建物)+車位,水瀧段91~120地號,10.27,住,,,1020412,土地1建物1車位1,十八層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,157.16,3,2,2,有,無,7700000,54222,坡道平面,36.36,1150000,,RPXONLSLOHIFFBJ07CB,新竹县,4,58.73,预售屋买卖
竹北市,房地(土地+建物)+車位,水瀧段91~120地號,10.27,住,,,1020404,土地1建物1車位1,十九層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,157.16,3,2,2,有,無,7770000,54801,坡道平面,36.36,1150000,,RPOPNLSLOHIFFBJ88CB,新竹县,4,58.73,预售屋买卖
竹北市,房地(土地+建物)+車位,水瀧段91~120地號,10.27,住,,,1020528,土地1建物1車位1,二十層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,157.16,3,2,2,有,無,7780000,54470,坡道平面,36.36,1200000,,RPQPNLSLOHIFFBJ09CB,新竹县,4,58.73,预售屋买卖
竹北市,房地(土地+建物)+車位,水瀧段91~120地號,10.27,住,,,1011109,土地1建物1車位1,二十一層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,157.16,3,2,2,有,無,7550000,52980,坡道平面,36.36,1150000,,RPRPNLSLOHIFFBJ56CB,新竹县,4,58.73,预售屋买卖
竹北市,房地(土地+建物)+車位,水瀧段91~120地號,11.33,住,,,1011213,土地1建物1車位1,二十三層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,177.46,4,2,2,有,無,9080000,56201,坡道平面,36.36,1150000,,RPTPNLSLOHIFFBJ76CB,新竹县,4,58.73,预售屋买卖
竹北市,房地(土地+建物)+車位,水瀧段91~120地號,12.48,住,,,1020228,土地1建物1車位1,三層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,191.57,4,2,2,有,無,8800000,49288,坡道平面,36.36,1150000,,RPUPNLSLOHIFFBJ86CB,新竹县,4,58.73,预售屋买卖
竹北市,房地(土地+建物)+車位,水瀧段91~120地號,12.48,住,,,1000620,土地1建物1車位1,六層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,191.44,4,2,2,有,無,8500000,47395,坡道平面,36.36,1150000,,RPWPNLSLOHIFFBJ07CB,新竹县,4,58.73,预售屋买卖
