北屯區,房地(土地+建物)+車位,松竹段1201~1230地號,27.3,住,,,1010821,土地1建物1車位1,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.78,3,2,2,有,無,7880000,46141,坡道平面,26.43,0,,RPPOMLQKJHIFFBB17CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,松竹段1201~1230地號,27.51,住,,,1010729,土地1建物1車位2,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,185.09,3,2,2,有,無,8000000,43222,坡道機械,40.74,0,,RPQOMLQKJHIFFBB27CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,松竹段1201~1230地號,27.51,住,,,1010924,土地1建物1車位2,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,183.99,3,2,2,有,無,8000000,43481,坡道機械,39.64,0,,RPROMLQKJHIFFBB37CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,松竹段1201~1230地號,27.51,住,,,1010817,土地1建物1車位2,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,185.09,3,2,2,有,無,8100000,43762,坡道機械,40.74,0,,RPTOMLQKJHIFFBB57CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,松竹段1201~1230地號,27.51,住,,,1010807,土地1建物1車位2,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,183.99,3,2,2,有,無,8180000,44459,坡道機械,39.64,0,,RPUOMLQKJHIFFBB67CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,松竹段1201~1230地號,27.51,住,,,1010908,土地1建物1車位2,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,183.99,3,2,2,有,無,8200000,44568,坡道機械,39.64,0,,RPOPMLQKJHIFFBB17CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,松竹段1201~1230地號,27.3,住,,,1010822,土地1建物1車位1,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.78,3,2,2,有,無,8000000,46844,坡道平面,26.43,0,,RPPPMLQKJHIFFBB27CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,松竹段1201~1230地號,24.99,住,,,1011028,土地1建物1車位1,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,162.69,3,2,2,有,無,7150000,43949,坡道平面,28.49,0,,RPQPMLQKJHIFFBB37CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,松竹段1201~1230地號,24.99,住,,,1010906,土地1建物1車位1,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.63,3,2,2,有,無,7320000,45571,坡道平面,26.43,0,,RPSPMLQKJHIFFBB57CB,台中市,2,134.80,预售屋买卖
北屯區,房地(土地+建物)+車位,松竹段1201~1230地號,24.99,住,,,1010828,土地1建物1車位1,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.63,3,2,2,有,無,7310000,45508,坡道平面,26.43,0,,RPUPMLQKJHIFFBB77CB,台中市,2,134.80,预售屋买卖
