斗六市,房地(土地+建物),光明段721~750地號,84.78,,工業區,丁種建築用地,1050701,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,196.59,4,2,3,有,無,5690000,28943,,0.0,0,,RPUNMLOJJHMFFAP56EB,云林县,5,187.14,预售屋买卖
斗六市,房地(土地+建物),光明段721~750地號,85.8,,工業區,丁種建築用地,1050903,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,166.54,4,2,3,有,無,5200000,31224,,0.0,0,,RPVNMLOJJHMFFAP66EB,云林县,5,187.14,预售屋买卖
斗六市,房地(土地+建物),光明段721~750地號,85.8,,工業區,丁種建築用地,1051112,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,166.54,4,2,3,有,無,5200000,31224,,0.0,0,,RPQOMLOJJHMFFAP88EB,云林县,5,187.14,预售屋买卖
斗六市,房地(土地+建物),光明段721~750地號,85.8,,工業區,丁種建築用地,1050701,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,181.85,4,2,3,有,無,5420000,29805,,0.0,0,,RPROMLOJJHMFFAP98EB,云林县,5,187.14,预售屋买卖
斗六市,房地(土地+建物),光明段721~750地號,85.8,,工業區,丁種建築用地,1050712,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,166.54,4,2,3,有,無,5200000,31224,,0.0,0,,RPSOMLOJJHMFFAP09EB,云林县,5,187.14,预售屋买卖
斗六市,房地(土地+建物),光明段721~750地號,85.8,,工業區,丁種建築用地,1050919,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,166.54,4,2,3,有,無,5200000,31224,,0.0,0,,RPTOMLOJJHMFFAP56EB,云林县,5,187.14,预售屋买卖
斗六市,房地(土地+建物),光明段721~750地號,85.8,,工業區,丁種建築用地,1050926,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,166.54,4,2,3,有,無,5200000,31224,,0.0,0,,RPXOMLOJJHMFFAP96EB,云林县,5,187.14,预售屋买卖
斗六市,房地(土地+建物),光明段721~750地號,85.8,,工業區,丁種建築用地,1050926,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,166.54,4,2,3,有,無,5230000,31404,,0.0,0,,RPOPMLOJJHMFFAP78EB,云林县,5,187.14,预售屋买卖
斗六市,房地(土地+建物),光明段721~750地號,85.8,,工業區,丁種建築用地,1051023,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,166.54,4,2,3,有,無,5200000,31224,,0.0,0,,RPRPMLOJJHMFFAP09EB,云林县,5,187.14,预售屋买卖
斗六市,房地(土地+建物),光明段721~750地號,85.8,,工業區,丁種建築用地,1051207,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,166.54,4,2,3,有,無,5200000,31224,,0.0,0,,RPTPMLOJJHMFFAP66EB,云林县,5,187.14,预售屋买卖
斗六市,房地(土地+建物),光明段721~750地號,85.8,,工業區,丁種建築用地,1051110,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,166.54,4,2,3,有,無,5200000,31224,,0.0,0,,RPUPMLOJJHMFFAP76EB,云林县,5,187.14,预售屋买卖
斗六市,房地(土地+建物),光明段721~750地號,85.8,,工業區,丁種建築用地,1051206,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,166.54,4,2,3,有,無,5200000,31224,,0.0,0,,RPVPMLOJJHMFFAP86EB,云林县,5,187.14,预售屋买卖
斗六市,房地(土地+建物),光明段721~750地號,88.72,,工業區,丁種建築用地,1050903,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,166.54,4,2,3,有,無,5200000,31224,,0.0,0,,RPWPMLOJJHMFFAP96EB,云林县,5,187.14,预售屋买卖
斗六市,房地(土地+建物),光明段721~750地號,85.8,,工業區,丁種建築用地,1050606,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,166.54,4,2,3,有,無,5200000,31224,,0.0,0,,RPPQMLOJJHMFFAP98EB,云林县,5,187.14,预售屋买卖
斗六市,房地(土地+建物),光明段361~390地號,99.82,,工業區,丁種建築用地,1050130,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,172.54,4,2,3,有,無,5800000,33615,,0.0,0,,RPUNMLPJJHMFFAP66EB,云林县,5,187.14,预售屋买卖
斗六市,房地(土地+建物),光明段721~750地號,102.6,,工業區,丁種建築用地,1050228,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,174.23,4,2,3,有,無,5700000,32715,,0.0,0,,RPVNMLPJJHMFFAP76EB,云林县,5,187.14,预售屋买卖
