西嶼鄉,土地,竹篙灣段3571~3600地號,2099.0,,風景區,農牧用地,1011121,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3750000,1787,,0.0,0,,RPQNMLOKKIHFFAX56DA,澎湖县,7,265.51,不动产买卖
馬公市,土地,東澳段241~270地號,200.26,住,,,1011024,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8800000,43943,,0.0,0,,RPTNMLMJKIHFFAX09CA,澎湖县,7,265.51,不动产买卖
馬公市,土地,四維段361~390地號,268.86,,一般農業區,農牧用地,1011116,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9500000,35334,,0.0,0,"申請農變建專案核准,交易總價包括未興建房屋建築費用。",RPUNMLMJKIHFFAX56CA,澎湖县,7,265.51,不动产买卖
馬公市,土地,五福段1351~1380地號,466.0,,一般農業區,農牧用地,1011101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8600000,18455,,0.0,0,,RPVNMLMJKIHFFAX66CA,澎湖县,7,265.51,不动产买卖
白沙鄉,土地,港子段1741~1770地號,1222.88,,一般農業區,農牧用地,1011109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2590000,2118,,0.0,0,,RPTNMLNLJIHFFAX66CA,澎湖县,7,265.51,不动产买卖
馬公市,土地,馬公段2581~2610地號,14.67,住,,,1011112,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,190580,12994,,0.0,0,,RPUNMLNLJIHFFAX76CA,澎湖县,7,265.51,不动产买卖
馬公市,房地(土地+建物),澎湖縣馬公巿後窟潭1~30號,33.92,,鄉村區,乙種建築用地,1011107,土地2建物1車位0,一層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870401,74.88,2,2,2,有,無,2400000,32051,,0.0,0,,RPQNMLLKKIHFFAX78CA,澎湖县,7,265.51,不动产买卖
馬公市,土地,五福段511~540地號,1303.48,,一般農業區,農牧用地,1011116,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14775000,11335,,0.0,0,,RPWNMLMJKIHFFAX76CA,澎湖县,7,265.51,不动产买卖
馬公市,房地(土地+建物),澎湖縣馬公巿大案山1~30號,102.01,住,,,1011122,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0720525,96.56,3,1,1,有,無,2850000,29515,,0.0,0,,RPRNMLQLJIHFFAX96EA,澎湖县,7,265.51,不动产买卖
馬公市,土地,鐵線段571~600地號,780.84,,一般農業區,農牧用地,1011109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,2561,,0.0,0,,RPQNMLSLJIHFFAX86CA,澎湖县,7,265.51,不动产买卖
七美鄉,土地,七美二段241~270地號,1052.05,,一般農業區,農牧用地,1011120,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,900000,855,,0.0,0,,RPPNMLOJKIHFFAX88CA,澎湖县,7,265.51,不动产买卖
七美鄉,土地,七美二段241~270地號,12.06,,一般農業區,農牧用地,1011120,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15000,1244,,0.0,0,,RPQNMLOJKIHFFAX98CA,澎湖县,7,265.51,不动产买卖
馬公市,土地,文寮段1111~1140地號,834.8,,一般農業區,農牧用地,1011116,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4420000,5295,,0.0,0,,RPQNMLTLJIHFFAX96CA,澎湖县,7,265.51,不动产买卖
馬公市,土地,文石段1201~1230地號,179.42,,一般農業區,甲種建築用地,1011121,土地2建物0車位0,全,,透天厝,,,,0.0,5,2,4,有,無,6960000,38792,,0.0,0,變更起造人，含未來興建房屋之費用。,RPRNMLSLJIHFFAX96CA,澎湖县,7,265.51,不动产买卖
馬公市,土地,五福段541~570地號,1591.58,,一般農業區,農牧用地,1011101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8458000,5314,,0.0,0,,RPXNMLMJKIHFFAX86CA,澎湖县,7,265.51,不动产买卖
