南竿鄉,土地,復興段811~840地號,178.36,住,,,1021012,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,8410,,0.0,0,親友、員工或其他特殊關係間之交易。;親友、員工或其他特殊關係間之交易。,RPPNMLKLJIIFFAZ98DA,连江县,8,206.97,不动产买卖
莒光鄉,土地,大坪段1~30地號,54.64,商,,,1021120,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,210000,3843,,0.0,0,,RPPNMLTKKIIFFAZ17CA,连江县,8,206.97,不动产买卖
莒光鄉,土地,大坪段841~870地號,15.54,其他,,,1021202,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7770,500,,0.0,0,,RPPNMLNJJHJFFAZ98CA,连江县,8,206.97,不动产买卖
南竿鄉,建物,連江縣南竿鄉連江縣南竿鄉仁愛村31~60號,0.0,,,,1021230,土地0建物1車位0,全,二層,透天厝,見使用執照,鋼筋混凝土造,1021210,338.83,0,0,0,無,有,7500000,22135,,0.0,0,,RPPNMLMKKHJFFAZ09CA,连江县,8,206.97,不动产买卖
北竿鄉,土地,橋仔段241~270地號,3.42,住,,,1030109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11500,3363,,0.0,0,,RPPNMLPKJHJFFAZ76DA,连江县,8,206.97,不动产买卖
南竿鄉,土地,復興段571~600地號,47.92,其他,,,1030113,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,100000,2087,,0.0,0,有未登記建物移轉,RPQNMLRKKHJFFAZ17DA,连江县,8,206.97,不动产买卖
南竿鄉,土地,介壽段31~60地號,103.62,住,,,1030109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1473000,14215,,0.0,0,有未登記建物移轉,RPPNMLRKKHJFFAZ96CA,连江县,8,206.97,不动产买卖
南竿鄉,土地,珠螺段211~240地號,798.53,農,,,1030103,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4420000,5535,,0.0,0,,RPPNMLOKLHJFFAZ76CA,连江县,8,206.97,不动产买卖
南竿鄉,土地,仁愛段121~150地號,165.31,其他,,,1030122,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,3025,,0.0,0,,RPPNMLNKLHJFFAZ66CA,连江县,8,206.97,不动产买卖
南竿鄉,土地,珠螺段211~240地號,81.55,住,,,1030110,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,302550,3710,,0.0,0,親友、員工或其他特殊關係間之交易。;親友、員工或其他特殊關係間之交易。,RPQNMLQLLHJFFAZ17CA,连江县,8,206.97,不动产买卖
東引鄉,土地,東引西段931~960地號,122.77,住,,,1030201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,8145,,0.0,0,,RPPNMLRKLHJFFAZ17DA,连江县,8,206.97,不动产买卖
北竿鄉,土地,橋仔段271~300地號,8.16,住,,,1030317,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,26000,3186,,0.0,0,,RPPNMLRLLHJFFAZ27DA,连江县,8,206.97,不动产买卖
莒光鄉,土地,大坪段61~90地號,26.77,住,,,1030320,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,58626,2190,,0.0,0,,RPPNMLRJMHJFFAZ17DA,连江县,8,206.97,不动产买卖
北竿鄉,土地,橋仔段271~300地號,323.55,住,,,1030326,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1390000,4296,,0.0,0,,RPQNMLPJNHJFFAZ07CA,连江县,8,206.97,不动产买卖
北竿鄉,土地,塘岐段1~30地號,380.64,其他,,,1030307,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,有,322420,847,,0.0,0,,RPPNMLPKNHJFFAZ07CA,连江县,8,206.97,不动产买卖
南竿鄉,土地,福沃段331~360地號,27.41,商,,,1030618,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,548197,20000,,0.0,0,有未登記建物移轉陳國棟持分304/1000、孫孝豪持分222/1000,RPQNMLOKPHJFFAZ37DA,连江县,8,206.97,不动产买卖
南竿鄉,土地,福沃段301~330地號,17.66,商,,,1030618,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,353160,19998,,0.0,0,有未登記建物移轉   王家源持分136/1000、林美娥持分314/1000,RPSNMLOKPHJFFAZ57DA,连江县,8,206.97,不动产买卖
南竿鄉,土地,福沃段301~330地號,23.83,商,,,1030618,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,476645,20002,,0.0,0,有未登記建物移轉  陳雲雨持分308/1000、陳秋仙持分289/1000,RPTNMLOKPHJFFAZ67DA,连江县,8,206.97,不动产买卖
北竿鄉,土地,塘岐段271~300地號,64.86,住,,,1030617,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,129720,2000,,0.0,0,,RPPNMLMLPHJFFAZ17DA,连江县,8,206.97,不动产买卖
南竿鄉,土地,福沃段331~360地號,24.57,商,,,1030618,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,491450,20002,,0.0,0,有未登記建物移轉      陳木玉持分441/1000、朱瑞英持分441/1000,RPRNMLOKPHJFFAZ47DA,连江县,8,206.97,不动产买卖
南竿鄉,土地,仁愛段691~720地號,8.14,住,,,1030718,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,28897,3550,,0.0,0,親屬之間交易,RPPNMLSLPHJFFAZ67CA,连江县,8,206.97,不动产买卖
北竿鄉,土地,塘岐段241~270地號,89.42,住,,,1030626,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,178840,2000,,0.0,0,,RPPNMLRJQHJFFAZ57DA,连江县,8,206.97,不动产买卖
